"|","|__startDate","|__endDate","|__rate","stockName"
"last2","5/30/2016","11/3/2016","-0.23295454545454553",""
"last3","5/31/2016","11/3/2016","-0.23295454545454553",""
"1","7/5/2016","8/29/2016","0.1856287425149701","9103 美德醫療-DR"
"2","7/1/2016","8/29/2016","0.1856287425149701",""
"3","6/28/2016","8/29/2016","0.1856287425149701",""
"last1","11/9/2015","6/27/2016","-0.20095693779904303",""
"last2","11/9/2015","6/28/2016","-0.20095693779904303",""
"last3","11/9/2015","7/1/2016","-0.20095693779904303",""
"1","8/4/2016","10/11/2016","0.4813432835820896","910322 康師傅-DR"
"2","8/4/2016","10/7/2016","0.47761194029850745",""
"3","8/5/2016","10/11/2016","0.4595588235294119",""
"last1","11/9/2015","8/4/2016","-0.49812734082397003",""
"last2","11/10/2015","8/4/2016","-0.49812734082397003",""
"last3","11/6/2015","8/4/2016","-0.4952919020715631",""
"1","11/12/2015","3/4/2016","1.013157894736842","910482 聖馬丁-DR"
"2","11/12/2015","3/3/2016","0.9934210526315788",""
"3","11/11/2015","3/4/2016","0.987012987012987",""
"last1","3/4/2016","11/3/2016","-0.7712418300653595",""
"last2","3/3/2016","11/3/2016","-0.7689768976897691",""
"last3","3/4/2016","11/2/2016","-0.7679738562091504",""
"1","1/11/2016","3/10/2016","0.1515151515151514","9105 泰金寶-DR"
"2","1/11/2016","2/23/2016","0.1515151515151514",""
"3","1/11/2016","3/9/2016","0.1481481481481481",""
"last1","11/6/2015","11/4/2016","-0.1699716713881019",""
"last2","11/6/2015","11/3/2016","-0.16713881019830026",""
"last3","11/6/2015","10/14/2016","-0.16147308781869685",""
"1","5/16/2016","7/11/2016","1.0492957746478875","9106 新焦點-DR"
"2","5/16/2016","7/13/2016","0.9577464788732394",""
"3","5/17/2016","7/11/2016","0.9400000000000001",""
"last1","1/6/2016","5/16/2016","-0.5965909090909091",""
"last2","12/21/2015","5/16/2016","-0.5919540229885057",""
"last3","12/22/2015","5/16/2016","-0.5884057971014494",""
"1","11/12/2015","1/8/2016","0.5139751552795031","910708 恒大健-DR"
"2","11/12/2015","1/7/2016","0.5139751552795031",""
"3","11/12/2015","1/6/2016","0.5139751552795031",""
"last1","12/17/2015","5/23/2016","-0.6564102564102564",""
"last2","12/18/2015","5/23/2016","-0.6564102564102564",""
"last3","12/21/2015","5/23/2016","-0.6564102564102564",""
"1","12/14/2015","12/31/2015","0.14348785871964667","910801 金衛-DR"
"2","12/14/2015","12/28/2015","0.14348785871964667",""
"3","12/14/2015","12/30/2015","0.12803532008830024",""
"last1","11/10/2015","9/12/2016","-0.26145038167938933",""
"last2","11/10/2015","9/10/2016","-0.25763358778625955",""
"last3","11/6/2015","9/12/2016","-0.25576923076923075",""
"1","5/13/2016","10/18/2016","0.5273631840796018","910861 神州-DR"
"2","5/12/2016","10/18/2016","0.5273631840796018",""
"3","5/13/2016","10/19/2016","0.5124378109452734",""
"last1","3/31/2016","5/12/2016","-0.54627539503386",""
"last2","3/31/2016","5/13/2016","-0.54627539503386",""
"last3","3/31/2016","5/16/2016","-0.5395033860045146",""
"1","6/22/2016","11/2/2016","0.18934911242603542","9110 越南控-DR"
"2","6/29/2016","11/2/2016","0.1858407079646016",""
"3","5/5/2016","11/2/2016","0.1858407079646016",""
"last1","11/6/2015","6/22/2016","-0.17156862745098042",""
"last2","11/6/2015","5/5/2016","-0.1691176470588235",""
"last3","11/6/2015","6/29/2016","-0.1691176470588235",""
"1","8/22/2016","10/20/2016","0.23134328358208942","911608 明輝-DR"
"2","10/11/2016","10/20/2016","0.22222222222222207",""
"3","9/21/2016","10/20/2016","0.2132352941176469",""
"last1","11/16/2015","8/22/2016","-0.4585858585858586",""
"last2","11/16/2015","10/11/2016","-0.45454545454545453",""
"last3","11/16/2015","9/21/2016","-0.45050505050505046",""
"1","9/2/2016","9/20/2016","0.6862745098039215","911611 中泰山-DR"
"2","9/2/2016","9/26/2016","0.6666666666666666",""
"3","9/2/2016","9/22/2016","0.6666666666666666",""
"last1","11/10/2015","11/4/2016","-0.8677685950413224",""
"last2","11/17/2015","11/4/2016","-0.8666666666666667",""
"last3","11/11/2015","11/4/2016","-0.865546218487395",""
"1","3/7/2016","3/23/2016","0.2474747474747476","911613 特藝-DR"
"2","3/7/2016","3/22/2016","0.2474747474747476",""
"3","3/7/2016","3/21/2016","0.2474747474747476",""
"last1","11/6/2015","6/3/2016","-1",""
"last2","11/9/2015","6/3/2016","-1",""
"last3","11/10/2015","6/3/2016","-1",""
"1","5/20/2016","7/7/2016","0.24242424242424243","911616 杜康-DR"
"2","5/30/2016","7/7/2016","0.23618090452261306",""
"3","6/4/2016","7/7/2016","0.22999999999999998",""
"last1","11/6/2015","5/20/2016","-0.27472527472527475",""
"last2","11/6/2015","5/30/2016","-0.27106227106227104",""
"last3","11/6/2015","6/3/2016","-0.2673992673992674",""
"1","8/17/2016","9/13/2016","0.2553191489361702","911619 耀傑-DR"
"2","8/17/2016","9/12/2016","0.2553191489361702",""
"3","8/17/2016","9/14/2016","0.24468085106382978",""
"last1","11/13/2015","8/17/2016","-0.3188405797101449",""
"last2","1/4/2016","8/17/2016","-0.31386861313868625",""
"last3","11/9/2015","8/17/2016","-0.3088235294117648",""
"1","6/1/2016","11/4/2016","0.041666666666666664","911622 泰聚亨-DR"
"2","6/1/2016","11/3/2016","0.041666666666666664",""
"3","6/1/2016","11/2/2016","0.041666666666666664",""
"last1","11/6/2015","6/1/2016","-0.04",""
"last2","11/10/2015","6/1/2016","-0.04",""
"last3","11/11/2015","6/1/2016","-0.04",""
"1","8/11/2016","10/7/2016","0.5459459459459458","911868 同方友友-DR"
"2","8/16/2016","10/7/2016","0.5212765957446809",""
"3","8/15/2016","10/7/2016","0.5212765957446809",""
"last1","12/3/2015","8/11/2016","-0.3018867924528301",""
"last2","12/3/2015","8/15/2016","-0.29056603773584905",""
"last3","12/3/2015","8/16/2016","-0.29056603773584905",""
"1","8/17/2016","9/8/2016","0.24696356275303638","912000 晨訊科-DR"
"2","8/18/2016","9/8/2016","0.23200000000000004",""
"3","1/26/2016","4/1/2016","0.22676579925650553",""
"last1","11/23/2015","8/17/2016","-0.3762626262626262",""
"last2","11/25/2015","8/17/2016","-0.37150127226463103",""
"last3","11/23/2015","8/18/2016","-0.3686868686868687",""
"1","1/4/2016","1/26/2016","0.12786002691790055","912398 友佳-DR"
"2","1/4/2016","1/25/2016","0.12786002691790055",""
"3","12/29/2015","1/26/2016","0.1203208556149733",""
"last1","1/25/2016","11/2/2016","-0.23747016706443924",""
"last2","1/26/2016","11/2/2016","-0.23747016706443924",""
"last3","1/25/2016","11/1/2016","-0.2362768496420048",""
"1","1/22/2016","3/21/2016","0.3227091633466136","9136 巨騰-DR"
"2","1/22/2016","4/7/2016","0.3107569721115537",""
"3","1/22/2016","3/30/2016","0.3107569721115537",""
"last1","11/25/2015","8/25/2016","-0.4986149584487534",""
"last2","11/24/2015","8/25/2016","-0.49582172701949856",""
"last3","11/25/2015","8/30/2016","-0.49529085872576184",""
"1","7/12/2016","7/22/2016","0.26","9157 陽光能源-DR"
"2","2/15/2016","2/23/2016","0.25892857142857123",""
"3","7/12/2016","7/25/2016","0.25",""
"last1","11/25/2015","7/12/2016","-0.3827160493827161",""
"last2","11/24/2015","7/12/2016","-0.3788819875776398",""
"last3","11/25/2015","7/14/2016","-0.37654320987654327",""
"1","1/20/2016","8/2/2016","0.2679558011049723","9188 精熙-DR"
"2","1/20/2016","7/29/2016","0.26519337016574585",""
"3","1/21/2016","8/2/2016","0.2644628099173554",""
"last1","8/2/2016","10/11/2016","-0.15904139433551198",""
"last2","7/29/2016","10/11/2016","-0.15720524017467252",""
"last3","7/28/2016","10/11/2016","-0.15536105032822764",""
"1","1/15/2016","7/20/2016","0.3770833333333332","9802 鈺齊-KY"
"2","1/14/2016","7/20/2016","0.3742203742203741",""
"3","1/15/2016","7/21/2016","0.3687500000000001",""
"last1","4/26/2016","5/12/2016","-0.16088328075709774",""
"last2","4/28/2016","5/12/2016","-0.15015974440894567",""
"last3","4/26/2016","5/13/2016","-0.14826498422712933",""
"1","1/21/2016","4/8/2016","0.18967452300785628","9902 台火"
"2","1/21/2016","4/7/2016","0.18967452300785628",""
"3","1/29/2016","4/8/2016","0.18040089086859679",""
"last1","11/6/2015","11/4/2016","-0.17592592592592596",""
"last2","11/12/2015","11/4/2016","-0.17592592592592596",""
"last3","11/6/2015","1/21/2016","-0.17500000000000004",""
"1","1/22/2016","8/18/2016","0.3692946058091287","9904 寶成"
"2","1/27/2016","8/18/2016","0.36740331491712697",""
"3","1/26/2016","8/18/2016","0.3469387755102041",""
"last1","11/6/2015","1/22/2016","-0.2397476340694006",""
"last2","11/6/2015","1/27/2016","-0.23869610935856983",""
"last3","11/9/2015","1/22/2016","-0.22756410256410256",""
"1","12/18/2015","3/2/2016","0.10943396226415089","9905 大華"
"2","12/18/2015","3/7/2016","0.10754716981132081",""
"3","12/18/2015","3/8/2016","0.1056603773584906",""
"last1","11/6/2015","10/17/2016","-0.25000000000000006",""
"last2","11/6/2015","10/18/2016","-0.24831081081081086",""
"last3","11/6/2015","10/19/2016","-0.24831081081081086",""
"1","2/15/2016","6/28/2016","1.8967813540510547","9906 欣巴巴"
"2","1/21/2016","6/28/2016","1.8871681415929207",""
"3","1/22/2016","6/28/2016","1.8839779005524862",""
"last1","11/6/2015","2/15/2016","-0.570952380952381",""
"last2","11/6/2015","1/21/2016","-0.5695238095238095",""
"last3","11/6/2015","1/22/2016","-0.569047619047619",""
"1","1/21/2016","3/7/2016","0.15302491103202837","9907 統一實"
"2","1/21/2016","3/8/2016","0.14234875444839856",""
"3","1/15/2016","3/7/2016","0.14084507042253522",""
"last1","3/7/2016","11/3/2016","-0.17901234567901225",""
"last2","3/7/2016","11/4/2016","-0.17901234567901225",""
"last3","3/7/2016","11/2/2016","-0.17283950617283944",""
"1","12/14/2015","9/21/2016","0.10550458715596334","9908 大台北"
"2","12/11/2015","9/21/2016","0.10550458715596334",""
"3","12/10/2015","9/21/2016","0.10550458715596334",""
"last1","12/31/2015","1/15/2016","-0.07021276595744674",""
"last2","12/31/2015","1/20/2016","-0.06595744680851066",""
"last3","12/31/2015","1/21/2016","-0.06595744680851066",""
"1","5/12/2016","7/22/2016","0.3603238866396761","9910 豐泰"
"2","5/19/2016","7/22/2016","0.3548387096774194",""
"3","5/12/2016","7/25/2016","0.3522267206477733",""
"last1","11/6/2015","11/4/2016","-0.3544973544973545",""
"last2","11/9/2015","11/4/2016","-0.3544973544973545",""
"last3","11/6/2015","5/12/2016","-0.34656084656084657",""
"1","12/14/2015","11/4/2016","1.2148997134670487","9911 櫻花"
"2","1/21/2016","11/4/2016","1.2022792022792022",""
"3","1/20/2016","11/4/2016","1.196022727272727",""
"last1","8/15/2016","9/13/2016","-0.14966887417218538",""
"last2","8/15/2016","9/12/2016","-0.1470198675496688",""
"last3","8/15/2016","9/10/2016","-0.1443708609271524",""
"1","2/3/2016","3/14/2016","0.23152709359605922","9912 偉聯"
"2","1/22/2016","3/14/2016","0.21951219512195133",""
"3","2/3/2016","3/15/2016","0.21798029556650264",""
"last1","3/14/2016","11/4/2016","-0.25199999999999995",""
"last2","3/14/2016","11/1/2016","-0.24900000000000003",""
"last3","3/14/2016","10/31/2016","-0.24800000000000005",""
"1","5/9/2016","7/21/2016","0.2821576763485477","9914 美利達"
"2","5/9/2016","7/22/2016","0.27800829875518673",""
"3","5/9/2016","7/20/2016","0.27800829875518673",""
"last1","11/9/2015","5/9/2016","-0.42206235011990406",""
"last2","11/9/2015","5/19/2016","-0.407673860911271",""
"last3","11/9/2015","4/7/2016","-0.4052757793764988",""
"1","12/16/2015","12/31/2015","0.08333333333333333","9917 中保"
"2","12/15/2015","12/31/2015","0.0749724366041896",""
"3","12/14/2015","12/31/2015","0.07260726072607254",""
"last1","11/9/2015","6/17/2016","-0.11188118811881186",""
"last2","11/9/2015","5/4/2016","-0.11089108910891092",""
"last3","11/9/2015","5/5/2016","-0.11089108910891092",""
"1","1/11/2016","4/13/2016","0.13432835820895536","9918 欣天然"
"2","3/2/2016","4/13/2016","0.12500000000000014",""
"3","11/18/2015","4/13/2016","0.12131147540983615",""
"last1","4/13/2016","6/13/2016","-0.1023391812865498",""
"last2","4/13/2016","5/11/2016","-0.09795321637426904",""
"last3","4/13/2016","5/12/2016","-0.09795321637426904",""
"1","12/14/2015","3/10/2016","0.14883720930232555","9919 康那香"
"2","12/14/2015","3/9/2016","0.14418604651162797",""
"3","12/15/2015","3/10/2016","0.13302752293577974",""
"last1","11/10/2015","5/13/2016","-0.17269076305220873",""
"last2","11/10/2015","6/24/2016","-0.17269076305220873",""
"last3","11/9/2015","5/13/2016","-0.16599190283400803",""
"1","4/7/2016","7/20/2016","0.32954545454545453","9921 巨大"
"2","4/7/2016","7/21/2016","0.32670454545454547",""
"3","4/7/2016","7/18/2016","0.3125",""
"last1","11/6/2015","4/7/2016","-0.2816326530612245",""
"last2","11/9/2015","4/7/2016","-0.27720739219712526",""
"last3","11/6/2015","5/11/2016","-0.2714285714285714",""
"1","1/15/2016","7/4/2016","0.3707006369426751","9924 福興"
"2","1/15/2016","7/11/2016","0.3656050955414013",""
"3","1/15/2016","7/13/2016","0.3503184713375796",""
"last1","11/9/2015","11/4/2016","-0.29266055045871564",""
"last2","7/4/2016","11/4/2016","-0.28345724907063197",""
"last3","7/11/2016","11/4/2016","-0.2807835820895523",""
"1","12/14/2015","7/21/2016","0.11375661375661388","9925 新保"
"2","12/14/2015","7/22/2016","0.11243386243386244",""
"3","12/14/2015","7/20/2016","0.11243386243386244",""
"last1","7/21/2016","10/25/2016","-0.0570071258907363",""
"last2","7/20/2016","10/25/2016","-0.05588585017835897",""
"last3","7/22/2016","10/25/2016","-0.05588585017835897",""
"1","1/27/2016","7/12/2016","0.09367088607594944","9926 新海"
"2","1/26/2016","7/12/2016","0.09367088607594944",""
"3","2/2/2016","7/12/2016","0.09090909090909094",""
"last1","7/12/2016","8/31/2016","-0.0682870370370371",""
"last2","8/17/2016","8/31/2016","-0.06395348837209303",""
"last3","8/19/2016","8/31/2016","-0.06395348837209303",""
"1","11/25/2015","9/7/2016","0.2636534839924669","9927 泰銘"
"2","1/12/2016","9/7/2016","0.2612781954887216",""
"3","12/14/2015","9/7/2016","0.2612781954887216",""
"last1","11/6/2015","11/25/2015","-0.12086092715231783",""
"last2","11/9/2015","11/25/2015","-0.1194029850746268",""
"last3","11/6/2015","12/14/2015","-0.11920529801324496",""
"1","5/25/2016","6/6/2016","0.24750499001996012","9928 中視"
"2","5/25/2016","6/4/2016","0.24750499001996012",""
"3","5/25/2016","6/8/2016","0.23552894211576858",""
"last1","11/9/2015","10/6/2016","-0.5957446808510638",""
"last2","11/6/2015","10/6/2016","-0.592274678111588",""
"last3","11/10/2015","10/6/2016","-0.5887445887445888",""
"1","11/6/2015","12/9/2015","0.21235521235521237","9929 秋雨"
"2","11/27/2015","12/9/2015","0.20769230769230765",""
"3","11/26/2015","12/9/2015","0.20769230769230765",""
"last1","12/9/2015","7/7/2016","-0.35668789808917195",""
"last2","12/8/2015","7/7/2016","-0.34838709677419355",""
"last3","12/9/2015","7/11/2016","-0.33121019108280253",""
"1","1/12/2016","3/31/2016","0.12521739130434786","9930 中聯資源"
"2","1/12/2016","3/30/2016","0.12173913043478261",""
"3","1/22/2016","3/31/2016","0.12131715771230502",""
"last1","3/31/2016","8/15/2016","-0.1777434312210201",""
"last2","3/31/2016","8/24/2016","-0.1777434312210201",""
"last3","3/31/2016","8/25/2016","-0.1777434312210201",""
"1","1/6/2016","5/20/2016","0.11056105610561048","9931 欣高"
"2","4/11/2016","5/20/2016","0.1014729950900163",""
"3","4/8/2016","5/20/2016","0.1014729950900163",""
"last1","5/20/2016","7/21/2016","-0.09063893016344717",""
"last2","5/20/2016","7/22/2016","-0.09063893016344717",""
"last3","5/20/2016","7/18/2016","-0.08915304606240713",""
"1","12/14/2015","7/15/2016","0.5226586102719032","9933 中鼎"
"2","12/14/2015","7/13/2016","0.5196374622356494",""
"3","12/14/2015","7/14/2016","0.5166163141993958",""
"last1","11/6/2015","12/14/2015","-0.21190476190476187",""
"last2","11/9/2015","12/14/2015","-0.19660194174757284",""
"last3","11/6/2015","12/22/2015","-0.1952380952380953",""
"1","1/21/2016","9/22/2016","0.25735294117647073","9934 成霖"
"2","1/21/2016","9/21/2016","0.25735294117647073",""
"3","1/21/2016","9/29/2016","0.2536764705882354",""
"last1","9/21/2016","10/14/2016","-0.12865497076023397",""
"last2","9/22/2016","10/14/2016","-0.12865497076023397",""
"last3","9/23/2016","10/14/2016","-0.12609970674486806",""
"1","11/17/2015","12/25/2015","0.2908163265306122","9935 慶豐富"
"2","11/16/2015","12/25/2015","0.2777777777777778",""
"3","11/17/2015","12/28/2015","0.270408163265306",""
"last1","12/25/2015","5/12/2016","-0.22134387351778662",""
"last2","12/25/2015","5/13/2016","-0.21897233201581023",""
"last3","12/25/2015","11/2/2016","-0.21581027667984193",""
"1","1/15/2016","7/15/2016","0.045070422535211305","9937 全國"
"2","1/14/2016","7/15/2016","0.045070422535211305",""
"3","1/15/2016","7/25/2016","0.043661971830985837",""
"last1","7/15/2016","7/28/2016","-0.028301886792452945",""
"last2","7/7/2016","7/28/2016","-0.02699055330634278",""
"last3","7/11/2016","7/28/2016","-0.02699055330634278",""
"1","12/14/2015","10/5/2016","0.8730886850152904","9938 百和"
"2","1/7/2016","10/5/2016","0.8283582089552238",""
"3","12/15/2015","10/5/2016","0.8202080237741457",""
"last1","12/3/2015","12/14/2015","-0.18757763975155273",""
"last2","10/5/2016","11/3/2016","-0.18530612244897962",""
"last3","10/5/2016","11/2/2016","-0.17959183673469387",""
"1","1/28/2016","11/1/2016","0.17474633596392333","9939 宏全"
"2","1/27/2016","11/1/2016","0.17474633596392333",""
"3","1/28/2016","5/6/2016","0.17249154453213075",""
"last1","11/6/2015","1/27/2016","-0.13378906250000003",""
"last2","11/6/2015","1/28/2016","-0.13378906250000003",""
"last3","11/6/2015","1/21/2016","-0.126953125",""
"1","1/28/2016","7/14/2016","0.19379844961240308","9940 信義"
"2","1/22/2016","7/14/2016","0.19148936170212763",""
"3","1/27/2016","7/14/2016","0.18918918918918928",""
"last1","11/9/2015","1/28/2016","-0.11340206185567012",""
"last2","11/9/2015","1/22/2016","-0.11168384879725085",""
"last3","11/10/2015","1/28/2016","-0.11034482758620687",""
"1","1/27/2016","3/1/2016","0.14327917282127034","9941 裕融"
"2","1/28/2016","3/1/2016","0.14159292035398244",""
"3","1/21/2016","3/1/2016","0.14159292035398244",""
"last1","11/6/2015","1/27/2016","-0.12419146183699864",""
"last2","11/6/2015","1/21/2016","-0.12289780077619664",""
"last3","11/6/2015","1/28/2016","-0.12289780077619664",""
